customer,state,gender,customer_lifetime_value,income,monthly_premium_auto,policy_type,vehicle_class,total_claim_amount
BE69929,Arizona,F,,27872.0,61.0,Personal Auto,Two-Door Car,186.857059
BM31989,Arizona,M,,24012.0,112.0,Personal Auto,Four-Door Car,82.211282
HW27766,Arizona,M,,16367.0,94.0,Personal Auto,Four-Door Car,515.569363
BC90645,California,F,,55479.0,68.0,Personal Auto,Four-Door Car,117.964245
GC36679,Oregon,M,,40778.0,86.0,Personal Auto,Four-Door Car,412.8
CP76842,Nevada,F,,95438.0,83.0,Corporate Auto,Two-Door Car,99.223092
IH20118,Oregon,M,,12430.0,73.0,Personal Auto,Four-Door Car,350.4
DA20472,California,M,,95697.0,107.0,Personal Auto,Sports Car,178.006524
ZZ20738,California,F,,28108.0,114.0,Personal Auto,Sports Car,547.2
AS18084,California,F,,25370.0,102.0,Personal Auto,Sports Car,489.6
LL73047,California,F,,28672.0,71.0,Personal Auto,Four-Door Car,340.8
CG15505,California,F,,22705.0,239.0,Personal Auto,Luxury SUV,1294.700423
ZZ22047,Washington,M,,67798.0,69.0,Corporate Auto,Four-Door Car,331.2
NG56399,Arizona,M,,61367.0,70.0,Personal Auto,Two-Door Car,498.533231
MD45928,Arizona,F,,59207.0,116.0,Personal Auto,Four-Door Car,556.8
OV29928,Washington,F,,67423.0,65.0,Corporate Auto,Four-Door Car,293.308765
OR28030,California,M,,35095.0,73.0,Corporate Auto,Two-Door Car,525.6
LO48748,Oregon,F,,26380.0,96.0,Personal Auto,Four-Door Car,177.36984
FX95323,Oregon,M,,88731.0,66.0,Personal Auto,Four-Door Car,148.971857
AG85127,Oregon,M,,61409.0,68.0,Special Auto,Four-Door Car,264.040157
FM37864,California,F,,74931.0,89.0,Personal Auto,Two-Door Car,230.84972
IL23615,Oregon,M,,74770.0,86.0,Personal Auto,Four-Door Car,412.8
JE32215,California,F,,44299.0,107.0,Personal Auto,Two-Door Car,180.085807
WW22291,California,M,,63326.0,72.0,Personal Auto,Four-Door Car,361.564021
TG36139,California,F,,21720.0,128.0,Corporate Auto,SUV,837.905079
XN25550,Oregon,M,,55571.0,135.0,Personal Auto,SUV,904.813121
NG94966,California,M,,34759.0,61.0,Personal Auto,Four-Door Car,302.353842
VZ56705,Oregon,M,,38638.0,74.0,Personal Auto,Four-Door Car,355.2
TQ82322,California,F,,80927.0,62.0,Personal Auto,Two-Door Car,211.660971
VG68427,Arizona,M,,81914.0,70.0,Corporate Auto,Four-Door Car,198.75466
GT19025,Oregon,F,,25407.0,98.0,Personal Auto,Four-Door Car,284.239719
VN44400,California,F,,86073.0,70.0,Personal Auto,Two-Door Car,291.587866
JF45126,Nevada,M,,23818.0,104.0,Personal Auto,SUV,499.2
SW94040,Oregon,F,,21326.0,99.0,Personal Auto,Four-Door Car,632.765462
XI36396,California,M,,18486.0,86.0,Personal Auto,Four-Door Car,412.8
CL38926,Oregon,M,,10458.0,102.0,Corporate Auto,SUV,489.6
CU10179,California,F,,82528.0,131.0,Personal Auto,Sports Car,258.036918
BK57087,California,F,,38223.0,112.0,Personal Auto,SUV,537.6
LF94282,Nevada,M,,63438.0,72.0,Personal Auto,Two-Door Car,36.732923
BO46265,Oregon,M,,13432.0,92.0,Personal Auto,Four-Door Car,610.567945
VJ45879,California,M,,26848.0,114.0,Personal Auto,Two-Door Car,100.557495
FR12423,Oregon,M,,14072.0,71.0,Personal Auto,Four-Door Car,511.2
IY87065,California,F,,28909.0,66.0,Corporate Auto,Two-Door Car,456.702735
LR49944,Nevada,F,,35159.0,68.0,Personal Auto,Two-Door Car,150.501033
LU40443,Oregon,M,,64255.0,70.0,Personal Auto,Four-Door Car,193.86537
GC52187,Nevada,F,,88842.0,90.0,Personal Auto,Two-Door Car,350.75997
FH22095,California,M,,39377.0,64.0,Corporate Auto,Two-Door Car,307.2
KY55245,California,M,,12430.0,73.0,Personal Auto,Four-Door Car,350.4
ST43920,Arizona,F,,21986.0,63.0,Personal Auto,Two-Door Car,333.696228
GG84614,Oregon,F,,27435.0,76.0,Personal Auto,Two-Door Car,455.545318
JW94491,California,M,,25251.0,66.0,Personal Auto,Four-Door Car,316.8
EW51866,Arizona,F,,29881.0,85.0,Personal Auto,Four-Door Car,17.92017
KU13616,California,F,,11885.0,101.0,Personal Auto,Four-Door Car,484.8
CB15842,California,M,,40420.0,104.0,Special Auto,SUV,499.2
RN66968,California,M,,74837.0,66.0,Personal Auto,Four-Door Car,376.502488
IQ30108,Oregon,M,,67591.0,77.0,Special Auto,Four-Door Car,198.080417
VB23257,Oregon,M,,47590.0,119.0,Special Auto,SUV,121.327914
CV13878,California,F,,75474.0,62.0,Personal Auto,Two-Door Car,297.6
FD14790,Oregon,M,,57177.0,92.0,Personal Auto,Four-Door Car,441.6
VZ61940,Nevada,F,,52344.0,66.0,Personal Auto,Four-Door Car,182.607687
PX66705,California,F,,20072.0,70.0,Personal Auto,Four-Door Car,487.814322
XG66314,California,M,,33604.0,105.0,Personal Auto,SUV,357.618596
VF21523,Nevada,F,,37741.0,74.0,Corporate Auto,Two-Door Car,355.2
OM50417,Arizona,F,,48471.0,83.0,Personal Auto,Four-Door Car,208.904212
SO54368,Oregon,M,,58089.0,118.0,Personal Auto,SUV,566.4
XZ62430,Arizona,M,,27681.0,83.0,Personal Auto,Two-Door Car,398.4
RZ51338,Arizona,M,,28992.0,74.0,Personal Auto,Four-Door Car,355.2
NV13794,Nevada,F,,55986.0,119.0,Personal Auto,SUV,388.506303
JB23570,California,M,,94042.0,132.0,Corporate Auto,SUV,633.6
WW41496,Nevada,F,,70164.0,88.0,Personal Auto,Two-Door Car,375.401079
IF32545,Nevada,F,,22886.0,65.0,Corporate Auto,Four-Door Car,312.0
HF72557,Washington,M,,19948.0,89.0,Personal Auto,Four-Door Car,427.2
MD41042,Arizona,F,,39293.0,74.0,Personal Auto,Two-Door Car,352.740946
UP31333,Washington,M,,28432.0,118.0,Corporate Auto,SUV,612.300581
SG82836,Oregon,M,,47412.0,81.0,Personal Auto,Two-Door Car,421.824276
MD70513,Washington,M,,68351.0,107.0,Personal Auto,SUV,725.339771
YX96463,Oregon,F,,58733.0,74.0,Corporate Auto,Four-Door Car,355.2
LH38387,Nevada,F,,58187.0,95.0,Personal Auto,Two-Door Car,76.73348
BY59578,California,M,,63189.0,88.0,Personal Auto,Four-Door Car,569.124597
MZ84108,Arizona,M,,44006.0,130.0,Personal Auto,Sports Car,494.664784
JG68387,Nevada,F,,60932.0,101.0,Corporate Auto,SUV,484.8
AQ94108,Oregon,F,,56704.0,71.0,Corporate Auto,Four-Door Car,84.715044
JQ35849,California,M,,24254.0,68.0,Personal Auto,Four-Door Car,326.4
EQ90867,Oregon,M,,57125.0,68.0,Corporate Auto,Four-Door Car,326.4
MW98508,Oregon,F,,72075.0,73.0,Special Auto,Four-Door Car,22.569825
MM50888,Arizona,F,,34317.0,78.0,Personal Auto,Two-Door Car,263.592181
QZ19741,Oregon,F,,96745.0,179.0,Personal Auto,SUV,859.2
ET10831,Oregon,M,,95427.0,65.0,Personal Auto,Four-Door Car,442.808018
BM46418,Nevada,M,,30606.0,71.0,Personal Auto,Two-Door Car,253.04739
VD78722,Oregon,M,,37876.0,69.0,Personal Auto,Four-Door Car,300.056383
EG10175,California,F,,57474.0,97.0,Personal Auto,Two-Door Car,280.037716
WS60888,California,M,,22828.0,106.0,Personal Auto,SUV,508.8
LM58227,Oregon,F,,65096.0,67.0,Personal Auto,Four-Door Car,321.6
RM87465,Arizona,M,,51066.0,74.0,Personal Auto,Four-Door Car,787.993313
BY75330,California,M,,96866.0,113.0,Personal Auto,SUV,377.385724
CF41619,Nevada,M,,20934.0,61.0,Personal Auto,Four-Door Car,292.8
ZZ54454,Nevada,M,,32510.0,119.0,Personal Auto,Two-Door Car,571.2
CU84967,California,F,,58577.0,110.0,Personal Auto,SUV,303.872752
UR56056,Oregon,M,,73268.0,137.0,Personal Auto,SUV,41.139806
YE67531,Oregon,M,,19683.0,117.0,Personal Auto,Sports Car,561.6
EW67348,Nevada,F,,38713.0,66.0,Personal Auto,Four-Door Car,316.8
PD69398,Washington,M,,62370.0,94.0,Corporate Auto,Four-Door Car,32.00761
YT43943,California,F,,28476.0,62.0,Personal Auto,Four-Door Car,297.6
ON74557,California,M,,74915.0,122.0,Personal Auto,SUV,393.151377
JL52508,Oregon,M,,57709.0,125.0,Personal Auto,SUV,600.0
UI62725,Oregon,M,,94676.0,69.0,Corporate Auto,Four-Door Car,331.2
LO75919,Arizona,M,,43543.0,76.0,Personal Auto,Two-Door Car,339.255348
SM62247,Nevada,F,,68297.0,212.0,Corporate Auto,Luxury Car,1272.487601
AF20716,Oregon,M,,74241.0,61.0,Personal Auto,Two-Door Car,138.588291
LQ22609,Arizona,F,,61385.0,86.0,Personal Auto,Four-Door Car,199.299449
SX20211,Oregon,M,,52548.0,101.0,Personal Auto,Four-Door Car,587.504777
QJ49871,Oregon,M,,26605.0,100.0,Personal Auto,SUV,933.330936
WY12393,Washington,F,,82667.0,64.0,Special Auto,Two-Door Car,307.2
JF32940,Oregon,F,,31789.0,130.0,Personal Auto,SUV,316.418786
CW85845,California,F,,25151.0,69.0,Corporate Auto,Four-Door Car,318.040989
AX86552,California,M,,24053.0,87.0,Personal Auto,Four-Door Car,624.532492
GG87344,Oregon,F,,55407.0,101.0,Personal Auto,SUV,275.341953
LA35379,Oregon,F,,62461.0,73.0,Personal Auto,Four-Door Car,129.267408
EZ43738,California,F,,29406.0,68.0,Personal Auto,Four-Door Car,326.4
DF49110,Oregon,M,,89420.0,67.0,Personal Auto,Four-Door Car,212.455137
QV55524,Washington,M,,52464.0,95.0,Personal Auto,Four-Door Car,515.930856
EB55390,Oregon,F,,43731.0,64.0,Special Auto,Four-Door Car,162.461078
KB54415,Arizona,M,,13449.0,68.0,Personal Auto,Four-Door Car,326.4
DC85335,Oregon,M,,49821.0,61.0,Personal Auto,Four-Door Car,333.308611
SR26762,California,F,,34837.0,63.0,Personal Auto,Four-Door Car,72.828431
UH86550,Oregon,F,,44222.0,104.0,Personal Auto,Four-Door Car,413.196371
ON72594,California,F,,58881.0,97.0,Personal Auto,Four-Door Car,354.885018
LE28486,Oregon,F,,46210.0,100.0,Personal Auto,SUV,46.315771
EJ86526,Oregon,F,,49480.0,70.0,Corporate Auto,Four-Door Car,72.686545
JL25091,California,M,,79284.0,117.0,Special Auto,Four-Door Car,156.452827
HP42153,Washington,F,,12928.0,64.0,Personal Auto,Four-Door Car,307.2
OQ27893,Oregon,M,,20510.0,74.0,Personal Auto,Two-Door Car,355.2
AL43715,Nevada,M,,67541.0,104.0,Personal Auto,Four-Door Car,203.886869
YA70612,Oregon,M,,97924.0,74.0,Personal Auto,Two-Door Car,355.2
LO37570,Arizona,M,,40432.0,77.0,Personal Auto,Four-Door Car,369.6
XC83045,Nevada,M,,16869.0,222.0,Personal Auto,Luxury SUV,1065.6
NC47038,Arizona,M,,91171.0,110.0,Personal Auto,SUV,771.39748
CR99369,Arizona,M,,34528.0,69.0,Corporate Auto,Four-Door Car,183.602763
RE68901,Washington,F,,20303.0,71.0,Corporate Auto,Four-Door Car,340.8
VQ97965,Oregon,F,,73643.0,89.0,Corporate Auto,Four-Door Car,147.486454
ZK83518,California,M,,10621.0,67.0,Personal Auto,Four-Door Car,321.6
EJ77557,California,M,,76407.0,91.0,Personal Auto,Four-Door Car,436.8
OH23652,Oregon,F,,26607.0,122.0,Personal Auto,SUV,585.6
NE51159,Oregon,M,,61783.0,94.0,Personal Auto,Four-Door Car,658.125874
GU56606,Nevada,M,,20283.0,77.0,Personal Auto,Two-Door Car,369.6
HR28499,California,M,,43578.0,98.0,Personal Auto,Two-Door Car,105.662175
VK92827,California,M,,93606.0,67.0,Personal Auto,Four-Door Car,321.6
DZ85842,California,M,,17920.0,72.0,Personal Auto,Four-Door Car,424.375364
HX87528,California,M,,51800.0,92.0,Personal Auto,Four-Door Car,299.452532
FJ57446,Oregon,F,,27694.0,108.0,Personal Auto,SUV,741.850171
GU91528,Oregon,F,,11904.0,61.0,Personal Auto,Two-Door Car,292.8
LR92373,Nevada,F,,53444.0,72.0,Personal Auto,Four-Door Car,315.703929
LC90366,Nevada,M,,22828.0,106.0,Personal Auto,SUV,508.8
UI36597,Oregon,M,,50719.0,131.0,Personal Auto,SUV,870.626907
MD33155,California,M,,46900.0,66.0,Corporate Auto,Four-Door Car,316.8
JA76884,California,M,,60880.0,119.0,Personal Auto,Two-Door Car,109.906628
BQ32117,California,M,,40870.0,105.0,Personal Auto,SUV,504.0
ZM45168,Oregon,M,,14321.0,65.0,Personal Auto,Four-Door Car,423.823547
BE25221,Arizona,M,,20072.0,82.0,Corporate Auto,Four-Door Car,473.266879
II92123,Oregon,M,,77365.0,79.0,Personal Auto,Two-Door Car,2.823303
PN35535,California,F,,98475.0,115.0,Personal Auto,SUV,552.0
EI17022,Washington,M,,14973.0,115.0,Corporate Auto,SUV,828.0
OH41318,Washington,M,,83385.0,131.0,Personal Auto,SUV,704.337157
YV85096,Oregon,F,,98110.0,65.0,Corporate Auto,Four-Door Car,176.287711
DG34434,California,F,,28909.0,66.0,Corporate Auto,Two-Door Car,456.702735
NY57065,California,M,,42937.0,71.0,Corporate Auto,Two-Door Car,251.779842
EO17010,California,M,,30887.0,119.0,Personal Auto,SUV,444.167713
LC47479,Oregon,M,,35442.0,239.0,Personal Auto,Luxury Car,1147.2
GB92679,Nevada,F,,95139.0,103.0,Personal Auto,Four-Door Car,34.023132
VQ78876,Oregon,F,,89834.0,116.0,Corporate Auto,SUV,43.15595
XV11038,California,F,,18814.0,122.0,Personal Auto,Sports Car,585.6
MG88768,California,M,,82733.0,62.0,Corporate Auto,Four-Door Car,72.101019
RN36393,California,F,,28513.0,100.0,Personal Auto,SUV,480.0
JD86991,Oregon,M,,67233.0,63.0,Personal Auto,Two-Door Car,246.693624
QM60216,Oregon,M,,58718.0,226.0,Personal Auto,Luxury Car,1084.8
NJ43658,California,M,,21724.0,198.0,Corporate Auto,Luxury SUV,1505.230405
GL34504,California,F,,65103.0,115.0,Personal Auto,Four-Door Car,552.0
YX51934,California,F,,55071.0,61.0,Personal Auto,Four-Door Car,231.516063
FO83170,California,M,,85817.0,72.0,Personal Auto,Four-Door Car,154.987759
JW33458,California,F,,92254.0,70.0,Corporate Auto,Four-Door Car,245.593225
JP10227,California,M,,88340.0,102.0,Corporate Auto,Two-Door Car,489.6
HX90683,California,F,,63860.0,62.0,Personal Auto,Four-Door Car,208.598246
UC19334,California,F,,26411.0,126.0,Corporate Auto,SUV,604.8
ED61615,California,M,,26189.0,69.0,Personal Auto,Four-Door Car,331.2
CB78049,California,M,,66114.0,92.0,Personal Auto,Four-Door Car,178.842061
OS70004,California,M,,49561.0,193.0,Personal Auto,SUV,926.4
SM67119,California,F,,16139.0,62.0,Personal Auto,Four-Door Car,297.6
RO77709,California,M,,63775.0,100.0,Corporate Auto,SUV,462.753151
QT27514,California,F,,25134.0,67.0,Personal Auto,Four-Door Car,321.6
ZT53375,California,M,,87777.0,68.0,Personal Auto,Two-Door Car,257.708912
JL95389,California,F,,62922.0,194.0,Corporate Auto,Luxury Car,1121.633645
MF30956,California,M,,83761.0,112.0,Corporate Auto,SUV,270.227547
FD36230,California,F,,50801.0,72.0,Personal Auto,Four-Door Car,43.419028
OE75629,California,M,,48675.0,71.0,Corporate Auto,Four-Door Car,340.8
VV97308,California,M,,55916.0,63.0,Personal Auto,Four-Door Car,302.4
TW11115,California,F,,30064.0,65.0,Personal Auto,Two-Door Car,296.852419
SC30127,California,F,,12081.0,82.0,Personal Auto,Two-Door Car,548.064933
EW15755,California,F,,62326.0,122.0,Personal Auto,SUV,96.00936
GH48839,California,M,,25251.0,66.0,Corporate Auto,Four-Door Car,316.8
IX46908,California,F,,21289.0,71.0,Corporate Auto,Four-Door Car,340.8
OO89057,California,F,,54054.0,99.0,Personal Auto,Four-Door Car,5.661684
LX95134,California,F,,84814.0,90.0,Corporate Auto,Four-Door Car,512.816507
CX89767,California,F,,46097.0,61.0,Personal Auto,Four-Door Car,197.074966
DI45039,California,F,,58705.0,69.0,Personal Auto,Two-Door Car,48.956424
AI14767,California,F,,37455.0,114.0,Personal Auto,SUV,547.2
OJ38536,California,F,,62010.0,112.0,Personal Auto,SUV,537.6
TI90592,California,M,,61568.0,93.0,Corporate Auto,Four-Door Car,240.818954
UN63889,California,M,,90443.0,66.0,Personal Auto,Two-Door Car,235.174197
FZ94690,California,M,,24743.0,84.0,Personal Auto,Four-Door Car,1008.03551
TL60066,California,F,,22283.0,65.0,Personal Auto,Four-Door Car,572.072106
OL61964,California,M,,74627.0,65.0,Corporate Auto,Four-Door Car,176.735323
DN77617,California,F,,47306.0,74.0,Corporate Auto,Four-Door Car,97.723235
NA14154,California,M,,59292.0,64.0,Corporate Auto,Two-Door Car,218.491318
ZO54248,California,F,,23970.0,77.0,Personal Auto,Four-Door Car,43.959921
CW13886,California,M,,48428.0,72.0,Personal Auto,Four-Door Car,223.728018
TT63451,California,F,,44342.0,74.0,Personal Auto,Four-Door Car,355.2
ZB85648,California,F,,67117.0,85.0,Personal Auto,Two-Door Car,329.423177
IE57921,California,F,,13037.0,124.0,Personal Auto,SUV,839.348464
OY47486,California,M,,71960.0,67.0,Personal Auto,Two-Door Car,151.495249
LV51815,California,F,,73137.0,74.0,Corporate Auto,Four-Door Car,227.797105
SN69015,California,M,,23797.0,81.0,Personal Auto,Four-Door Car,388.8
UO54843,California,M,,70286.0,67.0,Corporate Auto,Four-Door Car,130.143497
ES34753,California,F,,12904.0,132.0,Personal Auto,SUV,633.6
KE91683,California,F,,42045.0,103.0,Personal Auto,SUV,40.839965
YU23754,California,F,,24948.0,65.0,Personal Auto,Four-Door Car,280.352767
AS77287,California,M,,25452.0,107.0,Personal Auto,Sports Car,954.688499
PD36660,California,F,,95850.0,109.0,Corporate Auto,Sports Car,328.502498
BQ20851,California,M,,73556.0,104.0,Personal Auto,SUV,497.684017
QV24282,California,F,,43879.0,69.0,Corporate Auto,Four-Door Car,242.133552
YF67162,California,F,,23941.0,61.0,Corporate Auto,Four-Door Car,292.8
YE20366,California,M,,14390.0,65.0,Personal Auto,Four-Door Car,402.778867
PN77420,California,M,,30039.0,70.0,Corporate Auto,Four-Door Car,498.612632
CF26207,California,M,,26806.0,63.0,Personal Auto,Four-Door Car,302.4
WH24638,California,F,,24450.0,90.0,Personal Auto,Four-Door Car,250.959093
AZ90068,California,M,,89219.0,73.0,Personal Auto,Four-Door Car,350.4
NE70589,California,M,,29504.0,117.0,Personal Auto,SUV,809.039071
CW38361,California,M,,61706.0,110.0,Corporate Auto,SUV,223.905524
BZ92811,California,F,,88122.0,148.0,Corporate Auto,SUV,840.231575
ON68006,California,F,,26129.0,70.0,Personal Auto,Four-Door Car,419.187114
VG58889,California,F,,22350.0,66.0,Corporate Auto,Two-Door Car,316.8
OS21957,California,F,,26201.0,112.0,Personal Auto,SUV,168.901895
IE97795,California,M,,39020.0,87.0,Corporate Auto,Four-Door Car,485.01384
DM59629,California,F,,47606.0,81.0,Personal Auto,Two-Door Car,388.8
SH48087,California,F,,27231.0,88.0,Personal Auto,Four-Door Car,422.4
WG93963,California,F,,39946.0,218.0,Personal Auto,Luxury SUV,1046.4
OQ88395,California,M,,84300.0,111.0,Corporate Auto,SUV,202.22495
XH46220,California,F,,41479.0,94.0,Corporate Auto,Two-Door Car,19.575683
BK61065,California,M,,56005.0,68.0,Personal Auto,Four-Door Car,326.4
CO19402,California,F,,99617.0,109.0,Personal Auto,SUV,74.934678
KJ29915,California,F,,28909.0,66.0,Personal Auto,Two-Door Car,456.702735
JX52708,California,M,,25617.0,63.0,Personal Auto,Two-Door Car,302.4
OT42923,California,M,,86788.0,70.0,Personal Auto,Four-Door Car,336.0
DL34364,California,M,,28523.0,77.0,Corporate Auto,Four-Door Car,369.6
WX16610,California,F,,38492.0,72.0,Personal Auto,Four-Door Car,207.901654
NH76558,California,F,,97657.0,71.0,Personal Auto,Two-Door Car,107.325235
SQ14756,California,M,,49008.0,61.0,Personal Auto,Four-Door Car,292.8
EP64069,California,F,,72264.0,64.0,Corporate Auto,Four-Door Car,272.649844
IS63817,California,M,,20396.0,76.0,Corporate Auto,Four-Door Car,364.8
UC83161,California,F,,60234.0,152.0,Personal Auto,SUV,136.217066
DL45122,California,M,,75556.0,84.0,Corporate Auto,Four-Door Car,498.927007
KB90953,California,F,,98710.0,123.0,Personal Auto,Sports Car,587.391029
EX72956,California,F,,69461.0,64.0,Personal Auto,Two-Door Car,101.417253
QR57842,California,F,,73895.0,129.0,Corporate Auto,SUV,825.416826
TB53616,California,M,,20228.0,101.0,Personal Auto,SUV,523.815839
JN10602,California,F,,81785.0,67.0,Personal Auto,Four-Door Car,321.6
VI94769,California,F,,24910.0,63.0,Personal Auto,Four-Door Car,347.857619
BQ60673,California,M,,32946.0,66.0,Corporate Auto,Two-Door Car,316.8
JK68578,California,F,,83868.0,189.0,Corporate Auto,Luxury Car,134.836237
ZO16199,California,F,,17099.0,69.0,Personal Auto,Four-Door Car,331.2
DQ19344,California,M,,33046.0,79.0,Personal Auto,Four-Door Car,181.538354
GH35369,California,M,,10621.0,67.0,Personal Auto,Four-Door Car,321.6
QR26617,California,M,,21498.0,63.0,Corporate Auto,Four-Door Car,302.4
IU62399,California,F,,36889.0,74.0,Personal Auto,Four-Door Car,192.186026
OH23893,California,F,,69588.0,114.0,Personal Auto,SUV,173.080024
ZX83542,California,M,,26585.0,69.0,Corporate Auto,Four-Door Car,308.651195
MV81355,California,M,,99845.0,110.0,Personal Auto,SUV,528.0
HU22390,California,M,,66429.0,136.0,Corporate Auto,Sports Car,57.712985
PU33703,California,F,,43721.0,61.0,Personal Auto,Four-Door Car,292.8
PJ59176,California,M,,51209.0,109.0,Personal Auto,SUV,39.49793
ML68781,California,F,,84498.0,65.0,Personal Auto,Four-Door Car,255.210049
NY90858,California,M,,59034.0,85.0,Personal Auto,Four-Door Car,378.75258
BT78461,California,F,,96399.0,70.0,Personal Auto,Four-Door Car,307.89535
PS68884,California,M,,58089.0,118.0,Corporate Auto,SUV,566.4
TO84268,California,M,,60964.0,113.0,Personal Auto,Four-Door Car,327.723713
UH93563,California,M,,42871.0,67.0,Corporate Auto,Four-Door Car,321.6
GD57363,California,M,,38795.0,65.0,Personal Auto,Four-Door Car,98.354737
DO93657,California,M,,57134.0,91.0,Personal Auto,Two-Door Car,436.8
EF41225,California,F,,40711.0,121.0,Personal Auto,SUV,580.8
CY97519,California,M,,26334.0,63.0,Corporate Auto,Two-Door Car,453.6
FO36473,California,F,,31414.0,116.0,Personal Auto,SUV,556.8
OD66412,California,F,,74423.0,62.0,Personal Auto,Four-Door Car,50.800186
CB17191,California,F,,30646.0,81.0,Corporate Auto,Four-Door Car,128.57791
VY90611,California,F,,28264.0,63.0,Corporate Auto,Two-Door Car,364.622773
GX40957,California,F,,70187.0,117.0,Personal Auto,Sports Car,632.16097
RT36566,California,F,,31006.0,67.0,Personal Auto,Four-Door Car,321.6
PK26805,California,M,,20371.0,71.0,Personal Auto,Four-Door Car,340.8
KS36311,California,F,,39141.0,68.0,Personal Auto,Four-Door Car,402.456296
FS70572,California,M,,76837.0,78.0,Corporate Auto,Four-Door Car,23.788022
NQ32487,California,F,,25147.0,101.0,Personal Auto,SUV,694.598288
VA95584,California,M,,34665.0,64.0,Personal Auto,Two-Door Car,450.85948
FN80010,California,F,,25404.0,112.0,Personal Auto,SUV,578.175234
QX22025,California,F,,37025.0,101.0,Corporate Auto,SUV,427.243803
IC74050,California,F,,23939.0,160.0,Personal Auto,SUV,768.0
JX80723,California,M,,76673.0,80.0,Personal Auto,Four-Door Car,56.082107
CT50487,California,F,,55274.0,71.0,Corporate Auto,Two-Door Car,484.728153
VT16570,California,F,,30324.0,86.0,Corporate Auto,Four-Door Car,143.943749
YW94562,California,F,,31702.0,63.0,Personal Auto,Four-Door Car,302.4
SZ61563,California,M,,70908.0,132.0,Personal Auto,SUV,521.444011
JO60130,California,M,,81082.0,73.0,Personal Auto,Four-Door Car,281.295903
BG55927,California,F,,17705.0,108.0,Personal Auto,Two-Door Car,668.73901
BS53322,California,F,,77738.0,118.0,Personal Auto,SUV,463.457352
CM38959,California,F,,70311.0,66.0,Personal Auto,Two-Door Car,341.395103
FS38926,California,F,,66022.0,239.0,Personal Auto,Luxury Car,538.229502
EN31802,California,M,,74140.0,101.0,Personal Auto,SUV,484.8
TO18404,California,F,,73604.0,88.0,Corporate Auto,Two-Door Car,398.19284
VQ53427,California,M,,21855.0,74.0,Corporate Auto,Four-Door Car,355.2
OT50011,California,F,,23305.0,68.0,Personal Auto,Four-Door Car,127.157137
JT64945,California,F,,65024.0,67.0,Personal Auto,Four-Door Car,189.869329
BO58202,California,F,,22590.0,67.0,Personal Auto,Two-Door Car,85.68352
GM84292,California,F,,38401.0,92.0,Corporate Auto,Four-Door Car,441.6
DW20514,California,M,,25539.0,112.0,Personal Auto,SUV,585.069825
WZ45123,California,M,,60880.0,119.0,Personal Auto,Two-Door Car,109.906628
LW11571,California,M,,87313.0,67.0,Personal Auto,Four-Door Car,321.6
TI48450,California,M,,23916.0,68.0,Corporate Auto,Two-Door Car,481.113765
CZ62883,California,F,,34854.0,95.0,Corporate Auto,Four-Door Car,456.0
BY88565,California,F,,48203.0,66.0,Personal Auto,Four-Door Car,413.238845
EB61889,California,M,,25322.0,126.0,Corporate Auto,Sports Car,886.033554
GX22027,California,F,,16656.0,63.0,Personal Auto,Two-Door Car,302.4
BN91755,California,F,,44723.0,124.0,Personal Auto,SUV,341.088276
OZ89964,California,M,,35979.0,116.0,Personal Auto,Sports Car,556.8
PV62467,California,F,,36413.0,61.0,Personal Auto,Four-Door Car,153.013115
BD69478,California,M,,51883.0,66.0,Personal Auto,Two-Door Car,623.751121
UA73107,California,M,,18608.0,71.0,Corporate Auto,Four-Door Car,340.8
MT78037,California,M,,55964.0,69.0,Personal Auto,Four-Door Car,496.8
FH81263,California,M,,85510.0,74.0,Corporate Auto,Four-Door Car,355.2
SZ94413,California,M,,30706.0,84.0,Personal Auto,Four-Door Car,225.654806
HI48554,California,F,,29587.0,69.0,Personal Auto,Two-Door Car,331.2
YR30159,California,M,,20309.0,181.0,Personal Auto,Luxury Car,1579.854155
BM16805,California,F,,12470.0,103.0,Corporate Auto,SUV,618.688651
YC63458,California,F,,86498.0,74.0,Personal Auto,Two-Door Car,8.529778
VS42598,California,F,,62902.0,69.0,Personal Auto,Two-Door Car,159.383042
BB65725,California,M,,57293.0,102.0,Corporate Auto,Sports Car,347.996042
RR39300,California,F,,51255.0,122.0,Personal Auto,SUV,421.70554
IO81315,California,F,,69241.0,61.0,Personal Auto,Four-Door Car,47.95916
JC93010,California,M,,25632.0,63.0,Personal Auto,Two-Door Car,351.270869
XO56170,California,F,,87428.0,72.0,Personal Auto,Four-Door Car,224.483337
QS65968,California,M,,98796.0,104.0,Personal Auto,SUV,499.2
PT42203,California,M,,78617.0,101.0,Corporate Auto,Four-Door Car,233.169575
RE85409,California,M,,93893.0,67.0,Personal Auto,Four-Door Car,98.66095
YW95322,California,M,,23629.0,88.0,Personal Auto,Four-Door Car,633.6
XP41644,California,M,,30574.0,114.0,Corporate Auto,Sports Car,396.105473
FZ89300,California,F,,69555.0,92.0,Personal Auto,Four-Door Car,255.277041
ED80746,California,M,,19634.0,98.0,Corporate Auto,Two-Door Car,470.4
BD35524,California,M,,15776.0,69.0,Personal Auto,Two-Door Car,337.596914
EW68125,California,F,,46819.0,62.0,Personal Auto,Four-Door Car,157.990123
TT86956,California,F,,47950.0,65.0,Personal Auto,Four-Door Car,301.867895
TM68292,California,F,,12626.0,69.0,Personal Auto,Four-Door Car,331.2
